order_id,customer_id,product_id,order_date,quantity,payment_method
O01794,C0186,P052,2023-02-21,3,Online
O01795,C0382,P049,2023-09-12,2,Cash
O01796,C0995,P045,2024-03-14,3,Cash
O01797,C0741,P021,2024-04-03,2,Cash
O01798,C0229,P025,2023-01-09,5,Cash
O01799,C1037,P072,2024-04-10,3,Online
O01800,C0365,P051,2023-10-03,5,Online
O01801,C0407,P012,2023-02-08,1,Online
O01802,C0829,P034,2023-11-03,2,Online
O01803,C1092,P046,2023-06-24,4,Card
O01804,C0789,P014,2024-04-16,3,Online
O01805,C0169,P042,2023-10-19,2,Cash
O01806,C0084,P032,2024-02-27,5,Card
O01807,C0561,P004,2023-12-08,4,Card
O01808,C0449,P032,2024-03-02,2,Cash
O01809,C0443,P019,2023-11-28,1,Cash
O01810,C0043,P079,2023-05-05,4,Cash
O01811,C1140,P071,2023-08-01,5,Card
O01812,C0382,P067,2023-07-31,5,Cash
O01813,C1179,P050,2023-11-18,3,Online
O01814,C0746,P034,2024-02-12,4,Cash
O01815,C0481,P041,2023-07-06,5,Cash
O01816,C0276,P042,2023-02-09,2,Online
O01817,C0264,P013,2023-10-24,5,Online
O01818,C1097,P041,2023-09-01,1,Online
O01819,C0714,P071,2023-04-27,2,Cash
O01820,C1177,P007,2023-05-18,4,Online
O01821,C1019,P076,2023-08-13,4,Card
O01822,C0351,P003,2024-05-03,5,Cash
O01823,C0118,P045,2023-10-14,4,Online
O01824,C0131,P046,2023-03-17,1,Online
O01825,C1167,P033,2023-05-22,1,Online
O01826,C1006,P056,2023-11-03,2,Cash
O01827,C0926,P040,2023-04-21,5,Online
O01828,C0624,P043,2023-12-12,2,Online
O01829,C1041,P053,2024-02-13,2,Online
O01830,C0645,P001,2023-12-15,5,Card
O01831,C0734,P076,2023-12-31,1,Card
O01832,C0131,P068,2023-11-11,4,Online
O01833,C0399,P032,2023-03-24,5,Card
O01834,C0372,P004,2024-03-03,4,Online
O01835,C0680,P012,2023-03-03,1,Cash
O01836,C0794,P053,2023-10-21,4,Online
O01837,C0284,P044,2023-08-31,2,Card
O01838,C0728,P023,2023-06-09,4,Cash
O01839,C0186,P024,2023-09-13,3,Cash
O01840,C0465,P045,2023-04-13,1,Cash
O01841,C0193,P068,2023-08-20,3,Card
O01842,C0125,P072,2024-03-26,1,Online
O01843,C0196,P022,2023-07-11,1,Online
O01844,C0010,P042,2023-01-07,4,Cash
O01845,C1164,P073,2023-01-15,3,Card
O01846,C0354,P025,2024-05-04,5,Cash
O01847,C1097,P028,2023-04-04,3,Card
O01848,C0317,P077,2024-03-22,3,Online
O01849,C0903,P023,2023-04-01,5,Card
O01850,C0912,P004,2024-02-21,5,Card
O01851,C1101,P016,2024-04-23,3,Cash
O01852,C0715,P024,2023-02-25,5,Online
O01853,C0205,P064,2023-03-27,2,Online
O01854,C0691,P059,2023-03-21,5,Cash
O01855,C0918,P015,2024-02-06,5,Card
O01856,C0505,P047,2023-06-23,2,Card
O01857,C1006,P025,2024-05-06,4,Card
O01858,C0121,P062,2023-07-03,5,Card
O01859,C1065,P012,2024-03-10,3,Online
O01860,C1178,P069,2023-10-16,5,Cash
O01861,C1119,P026,2024-01-23,3,Cash
O01862,C0918,P026,2023-03-11,3,Online
O01863,C0828,P056,2023-08-07,4,Card
O01864,C0049,P063,2023-09-09,1,Cash
O01865,C0992,P079,2023-10-15,4,Cash
O01866,C0589,P008,2023-09-12,5,Card
O01867,C0183,P040,2023-04-07,5,Online
O01868,C1170,P070,2024-04-05,2,Online
O01869,C0099,P069,2023-06-10,1,Card
O01870,C0621,P050,2024-05-09,2,Cash
O01871,C1102,P007,2024-05-08,4,Online
O01872,C1074,P023,2023-09-18,5,Cash
O01873,C0092,P028,2023-12-15,1,Cash
O01874,C0381,P029,2024-05-01,3,Card
O01875,C0417,P064,2024-01-01,2,Online
O01876,C0032,P006,2023-11-24,4,Card
O01877,C0239,P038,2024-04-05,1,Card
O01878,C0678,P023,2023-12-04,4,Card
O01879,C0824,P006,2023-07-10,2,Card
O01880,C0505,P080,2023-11-03,3,Cash
O01881,C1169,P040,2023-12-15,2,Online
O01882,C0559,P053,2024-01-13,1,Cash
O01883,C0848,P049,2024-02-26,3,Card
O01884,C1000,P033,2024-02-23,5,Card
O01885,C0810,P006,2023-11-17,4,Card
O01886,C0457,P010,2023-12-06,1,Card
O01887,C1001,P009,2023-03-23,2,Online
O01888,C0343,P033,2023-06-17,4,Cash
O01889,C0587,P037,2023-10-02,5,Cash
O01890,C0245,P051,2023-02-25,2,Card
O01891,C1020,P026,2023-10-12,2,Online
O01892,C0961,P062,2023-01-19,1,Card
O01893,C0078,P050,2023-04-28,2,Card
O01894,C0139,P031,2024-01-26,4,Online
O01895,C0898,P019,2023-07-09,4,Online
O01896,C0085,P065,2024-01-29,2,Card
O01897,C0652,P006,2024-01-07,5,Card
O01898,C0313,P044,2024-04-30,3,Card
O01899,C0947,P026,2023-06-29,1,Cash
O01900,C0314,P038,2023-07-14,5,Card
O01901,C0377,P025,2023-04-26,3,Online
O01902,C0899,P004,2024-01-05,4,Card
O01903,C0504,P078,2024-03-07,5,Cash
O01904,C0330,P019,2023-10-13,5,Cash
O01905,C0229,P009,2023-01-30,4,Online
O01906,C0036,P080,2023-10-01,2,Online
O01907,C0659,P048,2024-04-22,1,Card
O01908,C0213,P030,2024-04-06,1,Cash
O01909,C1153,P008,2023-01-02,4,Online
O01910,C0460,P005,2023-03-03,5,Online
O01911,C0041,P061,2023-02-07,5,Online
O01912,C0579,P079,2023-07-17,4,Cash
O01913,C0487,P063,2024-04-11,5,Cash
O01914,C0932,P062,2023-06-26,2,Cash
O01915,C0738,P029,2023-10-02,2,Cash
O01916,C0358,P050,2023-11-23,3,Card
O01917,C0043,P056,2023-07-08,3,Card
O01918,C0942,P053,2023-01-22,5,Card
O01919,C0257,P046,2023-07-25,2,Cash
O01920,C0856,P059,2023-08-04,4,Cash
O01921,C0796,P060,2024-05-02,3,Cash
O01922,C0817,P018,2023-06-16,5,Card
O01923,C0445,P025,2023-05-06,5,Card
O01924,C0745,P060,2024-04-30,5,Cash
O01925,C0629,P028,2023-07-11,4,Card
O01926,C0223,P070,2023-08-29,4,Cash
O01927,C0845,P007,2024-04-08,2,Card
O01928,C1130,P021,2023-06-22,4,Online
O01929,C0370,P057,2023-08-10,1,Online
O01930,C0791,P073,2023-04-16,2,Cash
O01931,C1154,P020,2024-01-17,4,Online
O01932,C0406,P020,2024-02-05,4,Cash
O01933,C0504,P017,2023-08-28,4,Cash
O01934,C1087,P005,2023-11-09,1,Card
O01935,C0044,P002,2023-02-13,1,Cash
O01936,C0185,P041,2024-03-12,3,Card
O01937,C0309,P028,2024-01-16,3,Card
O01938,C0647,P075,2023-07-05,4,Cash
O01939,C0359,P038,2023-06-23,3,Card
O01940,C1151,P021,2024-02-15,2,Card
O01941,C0243,P069,2023-08-01,5,Cash
O01942,C1151,P071,2023-03-23,4,Online
O01943,C0511,P015,2023-05-24,2,Cash
O01944,C0081,P018,2023-02-19,4,Cash
O01945,C0977,P022,2023-07-14,1,Online
O01946,C0743,P057,2023-12-19,5,Online
O01947,C0917,P003,2023-04-04,4,Online
O01948,C0705,P044,2023-10-18,1,Cash
O01949,C0363,P018,2023-02-05,5,Cash
O01950,C0807,P020,2023-12-13,1,Online
O01951,C0657,P038,2023-04-11,1,Cash
O01952,C1014,P003,2023-11-05,5,Online
O01953,C0347,P047,2023-08-02,3,Card
O01954,C0574,P067,2023-09-20,1,Cash
O01955,C0342,P007,2023-06-13,2,Online
O01956,C0539,P058,2023-06-06,4,Cash
O01957,C0559,P059,2023-01-21,1,Cash
O01958,C0065,P017,2023-10-10,5,Card
O01959,C1175,P003,2024-01-12,3,Cash
O01960,C0963,P049,2023-04-13,4,Card
O01961,C0554,P049,2023-12-22,3,Cash
O01962,C1050,P055,2024-02-16,4,Online
O01963,C0272,P045,2023-06-25,3,Online
O01964,C1002,P037,2023-04-09,3,Card
O01965,C0922,P011,2024-04-12,3,Online
O01966,C0233,P003,2024-04-03,2,Card
O01967,C0153,P023,2023-05-05,3,Card
O01968,C1172,P031,2023-03-20,1,Card
O01969,C0028,P044,2023-01-05,5,Card
O01970,C1194,P059,2023-03-21,3,Online
O01971,C0250,P008,2023-02-24,2,Card
O01972,C0167,P024,2024-04-15,1,Online
O01973,C0188,P001,2024-05-02,4,Online
O01974,C0431,P007,2023-04-30,1,Cash
O01975,C1085,P025,2023-06-14,4,Card
O01976,C1015,P078,2023-12-29,2,Cash
O01977,C0126,P057,2023-05-28,2,Online
O01978,C0163,P023,2023-01-04,2,Cash
O01979,C1111,P074,2023-03-15,2,Online
O01980,C0156,P025,2023-03-05,2,Cash
O01981,C0467,P021,2024-01-23,4,Online
O01982,C0608,P077,2024-03-04,4,Online
O01983,C0585,P028,2023-11-24,4,Cash
O01984,C0707,P031,2024-02-27,5,Card
O01985,C0516,P037,2023-12-02,2,Card
O01986,C0129,P064,2023-02-01,3,Online
O01987,C0881,P011,2023-01-31,4,Card
O01988,C0181,P041,2024-05-15,5,Cash
O01989,C0135,P073,2023-12-24,3,Online
O01990,C0654,P058,2024-03-05,3,Online
O01991,C0984,P048,2024-02-20,4,Cash
O01992,C1002,P041,2024-01-26,5,Online
O01993,C0468,P076,2023-04-08,2,Card
O01994,C0723,P053,2023-12-20,4,Cash
O01995,C0826,P060,2023-06-16,4,Cash
O01996,C0291,P050,2023-03-20,4,Card
O01997,C0286,P041,2024-03-23,4,Online
O01998,C0819,P047,2023-03-18,1,Cash
O01999,C0354,P020,2024-02-10,5,Card
O02000,C0195,P003,2023-04-22,4,Cash
O02001,C0555,P044,2023-03-18,2,Card
O02002,C0804,P021,2023-09-12,3,Online
O02003,C0467,P025,2023-05-23,4,Online
O02004,C1023,P056,2024-01-06,4,Card
O02005,C0123,P046,2023-09-07,1,Card
O02006,C0663,P062,2024-05-02,5,Cash
O02007,C0482,P067,2023-03-14,4,Card
O02008,C1005,P002,2023-08-02,3,Online
O02009,C0694,P040,2023-03-23,5,Cash
O02010,C0250,P077,2023-11-10,2,Online
O02011,C0699,P048,2023-05-25,2,Cash
O02012,C0970,P009,2023-10-17,1,Cash
O02013,C0855,P032,2023-07-09,2,Cash
O02014,C0479,P041,2023-12-19,4,Cash
O02015,C0698,P074,2023-10-12,3,Online
O02016,C0261,P042,2023-04-10,5,Card
O02017,C0486,P032,2023-12-29,4,Online
O02018,C0040,P041,2023-08-29,5,Card
O02019,C0304,P080,2023-07-16,3,Card
O02020,C1006,P060,2023-09-28,5,Online
O02021,C0138,P058,2023-05-17,4,Card
O02022,C0566,P019,2024-02-10,3,Card
O02023,C0506,P029,2023-08-31,1,Cash
O02024,C0989,P072,2023-07-02,2,Cash
O02025,C0656,P063,2024-05-04,3,Online
O02026,C1099,P026,2024-03-28,2,Online
O02027,C0247,P038,2023-11-06,1,Online
O02028,C0400,P068,2024-03-29,5,Cash
O02029,C0771,P055,2023-05-08,1,Cash
O02030,C0419,P019,2023-05-14,3,Card
O02031,C0864,P011,2023-01-15,3,Cash
O02032,C0303,P058,2024-02-02,4,Online
O02033,C0910,P041,2023-03-22,1,Cash
O02034,C0566,P026,2023-08-22,5,Cash
O02035,C0334,P076,2023-05-26,2,Cash
O02036,C0035,P016,2024-05-04,1,Cash
O02037,C0978,P048,2023-10-10,2,Cash
O02038,C0769,P071,2024-03-01,1,Online
O02039,C0664,P051,2023-08-11,2,Cash
O02040,C0071,P037,2023-11-10,3,Online
O02041,C1165,P006,2024-01-23,5,Card
O02042,C0271,P064,2024-01-06,1,Card
O02043,C0311,P014,2023-03-13,5,Card
O02044,C0482,P012,2024-04-26,3,Cash
O02045,C0167,P053,2023-06-23,3,Card
O02046,C0821,P070,2023-09-10,1,Online
O02047,C0811,P020,2023-08-02,5,Card
O02048,C0425,P058,2024-02-21,2,Card
O02049,C0535,P030,2024-01-26,2,Card
O02050,C1143,P004,2023-11-27,1,Online
O02051,C0462,P062,2024-03-07,1,Card
O02052,C0477,P020,2023-04-23,2,Online
O02053,C0662,P050,2023-06-13,4,Card
O02054,C0594,P064,2023-09-19,1,Online
O02055,C0850,P071,2024-01-01,1,Card
O02056,C0074,P027,2023-04-13,2,Online
O02057,C0015,P045,2023-09-09,1,Online
O02058,C0754,P066,2024-03-27,2,Cash
O02059,C0312,P069,2023-04-19,1,Online
O02060,C0577,P035,2024-01-17,5,Cash
O02061,C0796,P021,2023-09-19,2,Online
O02062,C0686,P026,2023-05-12,3,Cash
O02063,C0245,P037,2023-07-21,4,Card
O02064,C1049,P052,2023-08-17,2,Card
O02065,C0086,P050,2023-02-27,1,Online
O02066,C0422,P026,2024-04-22,5,Online
O02067,C0612,P028,2024-01-18,5,Cash
O02068,C0950,P007,2023-07-04,2,Online
O02069,C0517,P028,2024-03-31,5,Card
O02070,C0026,P028,2023-06-08,2,Cash
O02071,C1024,P050,2023-04-16,3,Cash
O02072,C0339,P063,2023-07-20,4,Online
O02073,C0585,P032,2023-11-02,1,Online
O02074,C0001,P004,2023-02-24,5,Card
O02075,C0023,P036,2024-03-14,1,Cash
O02076,C0782,P073,2023-08-16,2,Card
O02077,C0754,P028,2023-01-28,2,Cash
O02078,C0764,P010,2024-01-15,3,Cash
O02079,C0046,P039,2023-12-01,1,Card
O02080,C0291,P034,2023-06-04,4,Card
O02081,C0063,P061,2023-03-03,2,Card
O02082,C0177,P031,2023-02-27,4,Online
O02083,C1142,P035,2023-12-22,3,Card
O02084,C1154,P062,2023-12-26,1,Online
O02085,C0314,P028,2023-12-21,1,Cash
O02086,C0773,P004,2023-12-14,1,Cash
O02087,C0954,P053,2023-08-10,2,Card
O02088,C0091,P009,2023-10-23,3,Online
O02089,C0982,P026,2023-05-25,3,Card
O02090,C0557,P025,2023-12-10,2,Online
O02091,C0004,P006,2023-08-18,5,Cash
O02092,C1001,P030,2023-10-14,1,Cash
O02093,C0182,P077,2023-07-06,3,Cash
O02094,C0968,P070,2024-02-25,2,Cash
O02095,C0761,P071,2023-12-04,5,Card
O02096,C0711,P053,2023-06-14,2,Online
O02097,C0763,P060,2023-07-25,3,Cash
O02098,C1013,P070,2023-03-17,4,Cash
O02099,C0885,P012,2024-05-07,5,Cash
O02100,C0282,P043,2024-03-29,3,Online
O02101,C0924,P070,2023-08-27,2,Card
O02102,C1038,P019,2023-06-25,5,Cash
O02103,C0327,P074,2023-10-04,2,Card
O02104,C0812,P011,2024-02-27,4,Card
O02105,C1115,P006,2023-09-14,5,Card
O02106,C0009,P033,2023-10-22,5,Online
O02107,C0338,P030,2024-04-27,3,Cash
O02108,C0667,P048,2023-03-01,5,Cash
O02109,C0805,P029,2023-09-25,5,Cash
O02110,C0836,P014,2024-01-19,2,Online
O02111,C0930,P020,2023-11-26,2,Online
O02112,C1034,P014,2023-01-01,4,Card
O02113,C0148,P040,2024-04-13,2,Cash
O02114,C0429,P070,2023-06-05,1,Card
O02115,C0034,P004,2023-01-13,3,Card
O02116,C0381,P010,2023-04-17,1,Cash
O02117,C0244,P055,2023-08-20,3,Online
O02118,C0022,P077,2023-07-26,3,Cash
O02119,C0768,P027,2023-07-18,3,Cash
O02120,C0980,P079,2023-11-14,5,Card
O02121,C1007,P005,2023-12-14,4,Cash
O02122,C0064,P033,2023-06-29,4,Cash
O02123,C1104,P013,2024-01-21,4,Online
O02124,C0719,P063,2023-10-28,1,Cash
O02125,C0999,P012,2023-01-20,4,Cash
O02126,C0189,P011,2023-10-06,2,Online
O02127,C0193,P059,2024-03-01,4,Online
O02128,C0495,P078,2023-06-22,4,Card
O02129,C0635,P071,2023-06-15,4,Card
O02130,C0841,P013,2023-11-11,1,Online
O02131,C0058,P065,2023-03-07,4,Card
O02132,C0372,P060,2023-09-15,3,Online
O02133,C0795,P069,2023-10-17,1,Cash
O02134,C0241,P067,2023-10-27,4,Card
O02135,C0926,P038,2024-04-06,2,Card
O02136,C0679,P055,2023-05-29,1,Online
O02137,C0158,P026,2023-03-21,4,Cash
O02138,C0012,P050,2023-05-08,2,Cash
O02139,C0620,P024,2023-01-23,2,Cash
O02140,C1196,P064,2024-03-19,2,Online
O02141,C0238,P013,2023-08-16,2,Card
O02142,C1153,P004,2023-03-09,4,Cash
O02143,C0881,P003,2023-07-07,5,Online
O02144,C1114,P014,2023-07-08,4,Cash
O02145,C0572,P056,2023-01-18,5,Online
O02146,C0138,P009,2023-08-05,1,Cash
O02147,C0733,P061,2024-03-25,4,Online
O02148,C0499,P018,2024-04-15,1,Card
O02149,C0177,P074,2023-03-24,2,Online
O02150,C0914,P070,2023-04-11,3,Online
O02151,C0979,P009,2023-05-15,2,Online
O02152,C0238,P072,2023-07-31,1,Card
O02153,C0302,P039,2023-04-14,2,Online
O02154,C0801,P002,2023-12-26,3,Card
O02155,C0025,P015,2023-09-19,5,Online
O02156,C1200,P068,2023-05-17,1,Cash
O02157,C0281,P041,2024-03-26,2,Cash
O02158,C0438,P025,2024-02-15,4,Cash
O02159,C0439,P013,2023-09-03,2,Cash
O02160,C1109,P010,2023-10-11,2,Online
O02161,C1045,P019,2023-03-07,1,Cash
O02162,C0149,P073,2023-09-20,2,Card
O02163,C0847,P047,2023-11-17,2,Cash
O02164,C0123,P056,2023-07-28,1,Cash
O02165,C0809,P004,2024-02-04,2,Online
O02166,C0766,P051,2024-01-07,4,Online
O02167,C0461,P017,2024-03-04,4,Online
O02168,C1044,P053,2024-05-01,2,Card
O02169,C1068,P037,2023-11-03,4,Card
O02170,C0064,P054,2023-08-10,1,Online
O02171,C0299,P006,2023-02-13,3,Cash
O02172,C0576,P060,2023-07-21,3,Cash
O02173,C1097,P078,2024-03-04,3,Cash
O02174,C0963,P066,2024-03-13,4,Cash
O02175,C1148,P078,2024-01-23,5,Online
O02176,C1176,P018,2024-02-07,4,Cash
O02177,C1003,P044,2023-02-16,5,Online
O02178,C0129,P033,2023-11-12,3,Cash
O02179,C0592,P077,2024-03-23,5,Card
O02180,C0664,P031,2023-06-10,5,Card
O02181,C0628,P025,2023-06-28,3,Online
O02182,C0843,P036,2023-12-13,3,Online
O02183,C0386,P079,2023-08-06,2,Online
O02184,C0390,P047,2023-06-01,5,Online
O02185,C0419,P060,2023-06-14,5,Online
O02186,C0241,P038,2023-03-30,2,Card
O02187,C0691,P024,2023-11-03,4,Cash
O02188,C0803,P062,2023-05-06,3,Online
O02189,C1101,P044,2023-08-24,2,Cash
O02190,C0148,P033,2023-11-07,1,Cash
O02191,C1128,P051,2024-02-21,1,Card
O02192,C0522,P064,2023-04-07,4,Online
O02193,C0568,P066,2023-10-26,5,Cash
O02194,C0545,P007,2023-04-12,4,Online
O02195,C0222,P061,2023-09-08,4,Cash
O02196,C0245,P018,2023-06-10,2,Card
O02197,C0112,P006,2023-07-05,1,Cash
O02198,C1124,P069,2023-02-25,3,Card
O02199,C0197,P055,2024-02-06,2,Card
O02200,C1161,P008,2024-04-01,1,Card
O02201,C0568,P037,2023-06-22,4,Card
O02202,C0452,P080,2023-04-29,5,Online
O02203,C0547,P071,2024-01-20,3,Card
O02204,C0048,P071,2023-03-19,5,Cash
O02205,C0451,P022,2024-01-26,4,Card
O02206,C0036,P021,2023-10-05,1,Online
O02207,C0553,P063,2024-01-15,1,Card
O02208,C0833,P029,2023-05-07,2,Cash
O02209,C0340,P023,2023-11-09,2,Cash
O02210,C0007,P031,2023-02-24,3,Cash
O02211,C0792,P058,2023-10-24,2,Card
O02212,C0168,P053,2023-02-21,4,Cash
O02213,C0788,P079,2023-03-18,4,Card
O02214,C0557,P027,2023-10-05,4,Cash
O02215,C1074,P044,2024-02-09,3,Card
O02216,C1040,P079,2023-09-13,4,Cash
O02217,C0421,P048,2023-11-07,2,Online
O02218,C0774,P022,2023-02-09,4,Card
O02219,C0644,P046,2023-04-22,4,Cash
O02220,C0596,P030,2023-05-08,4,Online
O02221,C0962,P004,2024-03-25,5,Card
O02222,C0133,P058,2023-11-27,1,Cash
O02223,C0707,P047,2023-10-20,4,Card
O02224,C0894,P058,2023-09-09,4,Card
O02225,C0523,P045,2023-08-12,2,Cash
O02226,C0533,P062,2023-07-07,2,Card
O02227,C1200,P067,2023-04-23,5,Online
O02228,C0401,P005,2024-02-19,4,Cash
O02229,C0469,P012,2023-01-25,2,Card
O02230,C1133,P007,2023-11-12,3,Card
O02231,C0523,P058,2023-09-26,2,Cash
O02232,C0893,P036,2023-03-14,2,Card
O02233,C0639,P022,2023-07-29,5,Card
O02234,C0189,P080,2023-04-29,1,Online
O02235,C0361,P037,2023-12-02,5,Cash
O02236,C0867,P022,2024-04-27,2,Card
O02237,C0401,P078,2024-02-18,1,Card
O02238,C0208,P035,2024-01-31,2,Online
O02239,C0948,P071,2023-03-05,3,Online
O02240,C0313,P069,2023-04-02,2,Card
O02241,C0018,P042,2024-02-07,2,Cash
O02242,C0043,P065,2023-09-20,5,Card
O02243,C0277,P022,2023-07-21,1,Cash
O02244,C0271,P031,2023-03-21,5,Cash
O02245,C0572,P060,2023-10-21,2,Cash
O02246,C0226,P032,2023-03-31,2,Online
O02247,C0087,P009,2023-11-07,4,Card
O02248,C0589,P059,2023-01-01,5,Cash
O02249,C0809,P071,2023-12-13,5,Online
O02250,C1076,P060,2023-07-26,5,Cash
O02251,C1183,P052,2024-02-07,3,Online
O02252,C0835,P022,2024-04-24,5,Cash
O02253,C0075,P027,2023-03-06,1,Online
O02254,C0612,P015,2023-07-08,5,Cash
O02255,C0770,P039,2023-07-15,3,Card
O02256,C0998,P026,2023-06-11,1,Card
O02257,C0302,P058,2023-08-11,5,Online
O02258,C0619,P051,2023-03-13,2,Card
O02259,C0466,P057,2023-01-09,3,Cash
O02260,C0956,P060,2023-07-24,3,Card
O02261,C0268,P054,2023-08-26,1,Card
O02262,C0299,P013,2024-04-30,3,Cash
O02263,C0718,P060,2023-01-28,4,Online
O02264,C0888,P010,2024-03-22,5,Cash
O02265,C1050,P071,2023-07-01,4,Card
O02266,C0982,P009,2024-04-23,3,Cash
O02267,C0636,P065,2023-04-10,2,Card
O02268,C0299,P072,2023-02-21,3,Card
O02269,C1044,P028,2023-01-13,5,Cash
O02270,C0919,P052,2023-01-13,3,Online
O02271,C0711,P080,2023-08-24,3,Cash
O02272,C0105,P067,2023-07-08,5,Card
O02273,C0898,P063,2024-03-28,4,Online
O02274,C1123,P073,2023-01-19,5,Card
O02275,C0315,P049,2024-05-10,3,Online
O02276,C0901,P035,2024-01-01,2,Card
O02277,C0403,P012,2024-01-26,5,Cash
O02278,C0808,P029,2023-05-22,1,Card
O02279,C0025,P018,2023-06-05,2,Cash
O02280,C0397,P054,2023-10-19,2,Cash
O02281,C1164,P033,2023-10-08,2,Card
O02282,C0335,P005,2023-02-03,3,Online
O02283,C0136,P029,2023-09-05,4,Card
O02284,C1011,P015,2024-04-18,1,Online
O02285,C0702,P079,2023-08-24,3,Cash
O02286,C0529,P074,2024-05-04,5,Online
O02287,C0678,P042,2024-03-31,5,Card
O02288,C1066,P036,2023-12-08,5,Card
O02289,C0046,P056,2023-04-26,4,Cash
O02290,C1043,P039,2023-06-18,4,Online
O02291,C0106,P076,2023-07-27,3,Cash
O02292,C0304,P072,2023-02-24,2,Card
O02293,C0510,P060,2024-03-26,2,Card
O02294,C1111,P065,2023-12-24,3,Cash
O02295,C0819,P054,2024-01-16,5,Cash
O02296,C0167,P032,2023-06-03,2,Online
O02297,C0136,P041,2023-09-04,1,Cash
O02298,C0886,P020,2023-07-27,4,Cash
O02299,C0063,P043,2024-05-15,3,Card
O02300,C0483,P063,2023-06-07,4,Cash
O02301,C0439,P052,2023-10-29,4,Card
O02302,C0499,P079,2023-05-27,2,Cash
O02303,C0670,P076,2023-03-23,4,Card
O02304,C0169,P011,2023-02-21,1,Card
O02305,C0878,P064,2023-10-04,1,Online
O02306,C0312,P007,2023-11-28,1,Cash
O02307,C0067,P018,2023-04-01,3,Cash
O02308,C0732,P074,2023-12-14,1,Card
O02309,C0635,P043,2023-03-26,1,Card
O02310,C0169,P006,2023-10-26,5,Card
O02311,C0394,P022,2024-02-25,4,Cash
O02312,C0548,P076,2023-02-25,3,Online
O02313,C1078,P010,2024-03-04,5,Cash
O02314,C0134,P060,2023-03-12,5,Cash
O02315,C1055,P013,2023-03-22,4,Online
O02316,C0582,P005,2023-04-25,4,Cash
O02317,C0334,P061,2023-12-07,4,Cash
O02318,C1043,P040,2024-05-02,3,Online
O02319,C0822,P054,2023-12-28,2,Cash
O02320,C0669,P027,2023-12-08,2,Cash
O02321,C0318,P005,2023-03-18,1,Card
O02322,C0242,P019,2023-10-28,1,Cash
O02323,C0306,P010,2023-03-06,3,Cash
O02324,C0656,P075,2023-12-19,2,Online
O02325,C0892,P053,2023-09-04,1,Online
O02326,C1131,P076,2023-12-09,3,Online
O02327,C0970,P005,2023-04-18,3,Card
O02328,C0393,P045,2023-07-20,1,Card
O02329,C0517,P050,2023-01-17,2,Cash
O02330,C0815,P042,2023-08-26,4,Card
O02331,C0670,P055,2024-02-22,3,Online
O02332,C0377,P001,2024-03-20,2,Cash
O02333,C0191,P063,2023-08-01,3,Card
O02334,C0288,P031,2023-01-22,5,Online
O02335,C0570,P026,2023-09-11,2,Cash
O02336,C0019,P047,2023-01-20,3,Online
O02337,C0691,P001,2023-07-10,1,Cash
O02338,C1027,P026,2024-01-31,2,Card
O02339,C1035,P036,2023-06-20,5,Cash
O02340,C1083,P076,2024-03-31,5,Online
O02341,C0891,P006,2023-04-11,4,Online
O02342,C1121,P038,2023-10-30,5,Cash
O02343,C0583,P043,2023-01-23,1,Cash
O02344,C0129,P061,2023-10-29,4,Cash
O02345,C1172,P030,2024-04-13,3,Online
O02346,C0921,P034,2023-04-25,3,Online
O02347,C0080,P030,2024-03-12,5,Cash
O02348,C0544,P001,2023-07-22,5,Card
O02349,C0455,P058,2023-01-21,2,Cash
O02350,C0881,P007,2023-01-02,1,Cash
O02351,C1120,P054,2023-10-02,1,Online
O02352,C0628,P077,2024-03-20,1,Cash
O02353,C0438,P069,2023-10-25,5,Cash
O02354,C0238,P031,2024-02-04,4,Online
O02355,C0673,P023,2024-01-07,5,Online
O02356,C0030,P055,2023-04-13,1,Cash
O02357,C0503,P062,2023-11-28,1,Card
O02358,C0529,P022,2023-03-08,3,Online
O02359,C0852,P021,2023-05-12,4,Card
O02360,C0336,P047,2024-01-09,1,Cash
O02361,C1111,P071,2023-06-08,1,Card
O02362,C0249,P001,2023-03-21,2,Card
O02363,C0554,P023,2024-02-03,1,Cash
O02364,C0249,P065,2023-06-22,5,Cash
O02365,C0251,P062,2023-09-19,5,Cash
O02366,C0171,P046,2024-02-07,1,Cash
O02367,C0795,P025,2023-04-01,5,Cash
O02368,C0038,P080,2024-01-07,1,Card
O02369,C0299,P044,2023-03-25,2,Online
O02370,C1096,P025,2024-02-22,4,Online
O02371,C0062,P044,2023-06-29,4,Cash
O02372,C1050,P052,2023-02-23,2,Card
O02373,C0991,P076,2023-04-08,1,Online
O02374,C1013,P072,2023-04-27,4,Cash
O02375,C0756,P026,2023-06-14,1,Card
O02376,C0386,P001,2023-08-20,5,Cash
O02377,C0763,P044,2023-01-09,4,Online
O02378,C0016,P041,2024-03-04,4,Card
O02379,C0197,P077,2023-03-10,5,Online
O02380,C0239,P076,2024-01-28,2,Cash
O02381,C1134,P071,2023-09-11,3,Card
O02382,C0067,P041,2023-11-16,2,Cash
O02383,C0872,P038,2023-10-02,1,Card
O02384,C0615,P018,2023-01-29,3,Cash
O02385,C0575,P044,2023-03-20,4,Card
O02386,C1088,P047,2024-05-14,1,Cash
O02387,C0615,P053,2023-06-07,1,Card
O02388,C0672,P024,2023-05-26,1,Card
O02389,C1076,P078,2024-04-21,5,Card
O02390,C0233,P013,2023-07-05,3,Cash
